order_item_id,product_id,order_id,ordered_quantity,order_quantity_accepted,rate,Potential sale,Actual Sale,Difference
63143,7806,120951,1,1,3116,3116,3116,0
63144,11907,120951,1,1,3932.25,3932.25,3932.25,0
63145,10235,120954,2,0,1350,2700,0,2700
63146,10236,120957,1,1,1302.25,1302.25,1302.25,0
63147,11146,120957,1,1,3674.88,3674.88,3674.88,0
63148,11146,120957,1,1,4367,4367,4367,0
63149,8428,120957,1,0,1587,1587,0,1587
63150,11118,120960,1,0,2797,2797,0,2797
63151,11118,120960,1,0,2541,2541,0,2541
63152,12702,120963,5,0,2200.85,11004.25,0,11004.25
63153,3603,120966,1,0,5738,5738,0,5738
63154,7776,120969,2,2,2215,4430,4430,0
63155,3615,120972,5,0,4353,21765,0,21765
63156,11899,120975,1,0,11410,11410,0,11410
63157,3279,120978,2,2,5461,10922,10922,0
63158,3284,120978,8,8,3306,26448,26448,0
63159,8443,120981,1,0,6134,6134,0,6134
63160,8443,120981,1,0,5750,5750,0,5750
63161,8444,120981,1,0,6255,6255,0,6255
63162,8444,120981,1,0,5872,5872,0,5872
63163,8425,120984,3,0,3522.2,10566.6,0,10566.6
63164,8425,120987,4,4,3522.2,14088.8,14088.8,0
63165,8425,120987,1,1,3619.5,3619.5,3619.5,0
63166,8425,120990,2,2,3522.2,7044.4,7044.4,0
63167,3610,120993,10,0,12364,123640,0,123640
63168,8219,120993,5,0,13288.2,66441,0,66441
63169,8444,120993,3,0,5719,17157,0,17157
63170,8444,120993,3,0,5946,17838,0,17838
63171,8425,120996,3,3,3374,10122,10122,0
63172,8425,120996,1,1,3468,3468,3468,0
63173,7575,120999,1,0,5745.25,5745.25,0,5745.25
63174,8422,120999,1,0,2942,2942,0,2942
63175,8438,120999,1,0,3629,3629,0,3629
63176,10235,120999,1,0,1350,1350,0,1350
63177,10235,120999,1,0,1325,1325,0,1325
63178,11731,120999,1,0,4402,4402,0,4402
63179,8428,120999,2,0,1635,3270,0,3270
63180,8444,121002,1,0,6156,6156,0,6156
63181,8444,121002,1,0,3166.8,3166.8,0,3166.8
63182,7575,121005,1,0,5745.25,5745.25,0,5745.25
63183,8438,121005,1,0,3629,3629,0,3629
63184,10235,121005,1,0,1350,1350,0,1350
63185,10235,121005,1,0,1325,1325,0,1325
63186,11731,121005,1,0,4402,4402,0,4402
63187,8428,121005,2,0,1635,3270,0,3270
63188,11107,121008,4,4,3112.09,12448.36,12448.36,0
63189,8751,121008,1,1,3147,3147,3147,0
63190,11155,121011,1,0,14629,14629,0,14629
63191,8210,121014,10,0,12205.5,122055,0,122055
63192,9919,121017,1,0,4078.98,4078.98,0,4078.98
63193,8210,121020,3,3,12205.5,36616.5,36616.5,0
63194,7586,121023,1,0,10027.1,10027.1,0,10027.1
63195,1548,121026,1,1,10509,10509,10509,0
63196,1548,121026,1,1,10763,10763,10763,0
63197,1548,121026,2,2,5551,11102,11102,0
63198,12652,121029,2,0,7203.4,14406.8,0,14406.8
63199,12652,121032,2,2,7203.4,14406.8,14406.8,0
63200,12652,121035,4,4,7203.4,28813.6,28813.6,0
63201,9915,121038,1,0,3043.22,3043.22,0,3043.22
63202,7575,121041,1,0,5745.25,5745.25,0,5745.25
63203,8422,121041,1,0,2942,2942,0,2942
63204,8438,121041,1,0,3629,3629,0,3629
63205,10235,121041,1,0,1350,1350,0,1350
63206,10235,121041,1,0,1325,1325,0,1325
63207,11731,121041,1,0,4402,4402,0,4402
63208,8428,121041,2,0,1635,3270,0,3270
63209,12423,121044,1,0,1979.33,1979.33,0,1979.33
63210,8210,121047,1,0,6762,6762,0,6762
63211,10236,121050,1,0,1302.25,1302.25,0,1302.25
63212,10236,121050,7,0,1257.76,8804.32,0,8804.32
63213,11899,121053,3,0,11410,34230,0,34230
63214,11146,121056,1,0,3833,3833,0,3833
63215,8219,121059,10,10,13288.2,132882,132882,0
63216,1039,121062,1,0,2236,2236,0,2236
63217,7640,121065,3,0,12883.8,38651.4,0,38651.4
63218,3610,121068,1,1,7931,7931,7931,0
63219,10235,121071,4,4,1368.99,5475.96,5475.96,0
63220,10235,121071,5,5,1324.5,6622.5,6622.5,0
63221,8365,121074,1,0,4932.6,4932.6,0,4932.6
63222,12407,121077,1,0,11271,11271,0,11271
63223,10975,121080,3,0,11254.5,33763.5,0,33763.5
63224,10975,121080,1,0,11796.6,11796.6,0,11796.6
63225,8444,121083,1,0,6156,6156,0,6156
63226,11125,121086,2,0,1892,3784,0,3784
63227,10235,121089,2,0,1368.99,2737.98,0,2737.98
63228,10235,121089,1,0,1324.5,1324.5,0,1324.5
63229,3610,121092,20,0,12364,247280,0,247280
63230,8219,121092,3,0,13288.2,39864.6,0,39864.6
63231,1548,121095,1,0,10763,10763,0,10763
63232,1548,121095,1,0,5550.9,5550.9,0,5550.9
63233,3603,121098,1,0,5738,5738,0,5738
63234,8221,121098,1,0,2779.67,2779.67,0,2779.67
63235,8326,121098,1,0,3470.33,3470.33,0,3470.33
63236,7666,121101,1,1,10678,10678,10678,0
63237,7666,121101,1,1,10933,10933,10933,0
63238,7772,121101,1,0,3578,3578,0,3578
63239,8444,121101,1,1,5719,5719,5719,0
63240,8444,121101,1,1,5814,5814,5814,0
63241,10975,121104,1,0,21225,21225,0,21225
63242,10975,121104,1,0,12779.7,12779.7,0,12779.7
63243,10975,121104,1,0,11796.6,11796.6,0,11796.6
63244,12713,121107,1,1,2400,2400,2400,0
63245,1040,121110,1,1,3570.85,3570.85,3570.85,0
63246,10235,121113,2,2,1368.99,2737.98,2737.98,0
63247,10235,121113,2,2,1324.5,2649,2649,0
63248,10975,121116,1,0,21225,21225,0,21225
63249,10975,121116,1,0,12779.7,12779.7,0,12779.7
63250,10975,121116,1,0,11796.6,11796.6,0,11796.6
63251,3615,121119,5,0,4017,20085,0,20085
63252,3615,121122,5,0,4353,21765,0,21765
63253,1040,121125,1,0,3775.6,3775.6,0,3775.6
63254,9915,121128,2,2,3043.22,6086.44,6086.44,0
63255,10235,121131,4,0,1350,5400,0,5400
63256,10235,121131,4,0,1325,5300,0,5300
63257,10236,121131,2,0,1380,2760,0,2760
63258,10236,121131,4,0,1293,5172,0,5172
63259,7547,121134,1,0,6442,6442,0,6442
63260,7539,121137,12,12,2964,35568,35568,0
63261,12699,121140,4,0,3170,12680,0,12680
63262,11143,121143,1,0,2845,2845,0,2845
63263,11143,121143,1,0,2507,2507,0,2507
63264,11899,121146,1,1,11857,11857,11857,0
63265,11907,121149,80,0,3932.25,314580,0,314580
63266,3610,121152,3,0,12364,37092,0,37092
63267,10204,121155,1,1,3074,3074,3074,0
63268,10204,121155,2,2,3500,7000,7000,0
63269,11907,121158,1,1,3932.25,3932.25,3932.25,0
63270,11899,121161,3,3,11410,34230,34230,0
63271,8424,121164,1,0,8127,8127,0,8127
63272,10975,121167,1,1,21225,21225,21225,0
63273,8443,121170,1,0,5526,5526,0,5526
63274,8443,121170,1,0,5750,5750,0,5750
63275,8443,121170,1,0,5620,5620,0,5620
63276,8438,121173,1,0,3393,3393,0,3393
63277,3603,121176,2,2,5629,11258,11258,0
63278,3279,121179,1,0,5300,5300,0,5300
63279,10235,121182,2,0,1350,2700,0,2700
63280,10235,121182,1,0,1325,1325,0,1325
63281,11107,121185,1,1,3112.09,3112.09,3112.09,0
63282,7666,121188,6,0,10678,64068,0,64068
63283,8444,121191,1,0,5719,5719,0,5719
63284,8444,121191,1,0,5946,5946,0,5946
63285,8444,121191,1,0,5814,5814,0,5814
63286,11899,121194,1,0,11410,11410,0,11410
63287,2282,121197,10,9,4000,40000,36000,4000
63288,11899,121200,1,1,11410,11410,11410,0
63289,12453,121203,1,1,3305,3305,3305,0
63290,12677,121206,3,0,2142.86,6428.58,0,6428.58
63291,1041,121209,1,0,4725,4725,0,4725
63292,1041,121209,1,0,4455,4455,0,4455
63293,11143,121209,1,0,2822,2822,0,2822
63294,11143,121209,1,0,2489,2489,0,2489
63295,11143,121209,1,0,2699,2699,0,2699
63296,7607,121212,1,0,6408,6408,0,6408
63297,12757,121215,3,3,3203.39,9610.17,9610.17,0
63298,3603,121218,3,0,5629,16887,0,16887
63299,3284,121221,3,0,3306,9918,0,9918
63300,12701,121224,1,1,5317.97,5317.97,5317.97,0
63301,3610,121227,1,0,12674,12674,0,12674
63302,3610,121230,1,0,12364,12364,0,12364
63303,10975,121230,1,0,21225,21225,0,21225
63304,3615,121233,5,5,4017,20085,20085,0
63305,1041,121236,2,0,5429,10858,0,10858
63306,1041,121236,2,0,5738,11476,0,11476
63307,8424,121239,1,0,8170,8170,0,8170
63308,1041,121242,1,0,4719,4719,0,4719
63309,1041,121242,4,4,4532,18128,18128,0
63310,8444,121245,1,1,5719,5719,5719,0
63311,8444,121245,1,1,5814,5814,5814,0
63312,8444,121245,2,2,3166.8,6333.6,6333.6,0
63313,3284,121248,2,0,3306,6612,0,6612
63314,3603,121248,3,0,5629,16887,0,16887
63315,1548,121251,2,2,10509,21018,21018,0
63316,3284,121254,3,0,3306,9918,0,9918
63317,3603,121254,3,0,5629,16887,0,16887
63318,3284,121257,3,0,3306,9918,0,9918
63319,3603,121257,3,0,5629,16887,0,16887
63320,3284,121260,3,2,3306,9918,6612,3306
63321,3603,121260,4,4,5629,22516,22516,0
63322,1041,121263,2,0,5429,10858,0,10858
63323,1041,121263,2,0,5738,11476,0,11476
63324,10235,121266,2,0,1350,2700,0,2700
63325,12681,121269,1,1,3452.38,3452.38,3452.38,0
63326,11907,121272,1,0,3932.25,3932.25,0,3932.25
63327,3610,121275,1,0,12364,12364,0,12364
63328,10975,121275,1,0,12779.7,12779.7,0,12779.7
63329,11907,121278,4,4,3932.25,15729,15729,0
63330,2853,121281,4,0,605,2420,0,2420
63331,7213,121284,2,0,2940,5880,0,5880
63332,1043,121287,1,0,5320,5320,0,5320
63333,1548,121290,1,0,5550.9,5550.9,0,5550.9
63334,11120,121293,1,0,17016.8,17016.8,0,17016.8
63335,2853,121296,4,4,580,2320,2320,0
63336,7208,121296,8,8,800,6400,6400,0
63337,7213,121296,2,2,2820,5640,5640,0
63338,11120,121299,1,1,17016.8,17016.8,17016.8,0
63339,11104,121302,1,1,11225,11225,11225,0
63340,8444,121305,1,0,6255,6255,0,6255
63341,10529,121305,1,1,7257,7257,7257,0
63342,10529,121305,1,0,7781,7781,0,7781
63343,3624,121308,1,0,5062,5062,0,5062
63344,1041,121311,1,0,5429,5429,0,5429
63345,1041,121311,1,0,5129,5129,0,5129
63346,1041,121311,1,0,5738,5738,0,5738
63347,3284,121314,1,0,2892,2892,0,2892
63348,8444,121317,1,0,3271.8,3271.8,0,3271.8
63349,11117,121320,1,0,3528,3528,0,3528
63350,9796,121323,5,0,2656.8,13284,0,13284
63351,9796,121326,5,0,2656.8,13284,0,13284
63352,8425,121329,1,0,3374,3374,0,3374
63353,8425,121329,1,0,3468,3468,0,3468
63354,10240,121332,1,0,3927.25,3927.25,0,3927.25
63355,3620,121335,2,2,4857,9714,9714,0
63356,12678,121338,1,0,1761.9,1761.9,0,1761.9
63357,3610,121341,5,5,12605,63025,63025,0
63358,8457,121344,1,1,7751,7751,7751,0
63359,2862,121347,4,0,4200,16800,0,16800
63360,8425,121350,1,0,3374,3374,0,3374
63361,11146,121353,1,1,6963.29,6963.29,6963.29,0
63362,11146,121353,1,1,3674.88,3674.88,3674.88,0
63363,3284,121356,3,3,3306,9918,9918,0
63364,3615,121356,1,1,4328,4328,4328,0
63365,7539,121359,3,0,2964,8892,0,8892
63366,8438,121362,1,0,3511,3511,0,3511
63367,11141,121365,1,0,4610,4610,0,4610
63368,9916,121368,3,0,2619,7857,0,7857
63369,10235,121371,5,5,1350,6750,6750,0
63370,3611,121374,2,0,3149.44,6298.88,0,6298.88
63371,1041,121377,1,0,4423.22,4423.22,0,4423.22
63372,8417,121380,1,0,9412,9412,0,9412
63373,8417,121380,1,0,9116,9116,0,9116
63374,3611,121383,3,0,3149.44,9448.32,0,9448.32
63375,3611,121386,2,0,3149.44,6298.88,0,6298.88
63376,8684,121389,1,0,2714,2714,0,2714
63377,8420,121392,1,0,5626,5626,0,5626
63378,8420,121392,1,0,6221,6221,0,6221
63379,8420,121392,1,0,5824,5824,0,5824
63380,8420,121392,1,0,5720,5720,0,5720
63381,8440,121395,1,0,7521,7521,0,7521
63382,8438,121398,1,0,3393,3393,0,3393
63383,8438,121398,2,0,3511,7022,0,7022
63384,12713,121401,4,4,2400,9600,9600,0
63385,7704,121404,1,0,3081,3081,0,3081
63386,7774,121407,5,0,5597,27985,0,27985
63387,11104,121410,1,0,11225,11225,0,11225
63388,10235,121413,2,0,1325,2650,0,2650
63389,11146,121416,1,0,3833,3833,0,3833
63390,3302,121419,1,0,2880.6,2880.6,0,2880.6
63391,11140,121422,1,1,7623,7623,7623,0
63392,1041,121425,1,0,4423.22,4423.22,0,4423.22
63393,8760,121428,10,0,2335,23350,0,23350
63394,9915,121431,1,0,2447,2447,0,2447
63395,8428,121434,25,0,1540,38500,0,38500
63396,8428,121437,26,0,1540,40040,0,40040
63397,8425,121440,1,0,4106,4106,0,4106
63398,10235,121443,3,0,1324.5,3973.5,0,3973.5
63399,1041,121446,1,0,4725,4725,0,4725
63400,11118,121446,1,0,2489,2489,0,2489
63401,11117,121449,2,2,3528,7056,7056,0
63402,11156,121449,1,1,4148,4148,4148,0
63403,11907,121452,1,1,3932.25,3932.25,3932.25,0
63404,3279,121455,1,0,5300,5300,0,5300
63405,11123,121455,1,0,4729,4729,0,4729
63406,11125,121455,2,0,1891,3782,0,3782
63407,7575,121458,1,0,5745.25,5745.25,0,5745.25
63408,8422,121458,1,0,2942,2942,0,2942
63409,8438,121458,1,0,3629,3629,0,3629
63410,8440,121458,1,0,6957,6957,0,6957
63411,10235,121458,2,0,1350,2700,0,2700
63412,10235,121458,1,0,1325,1325,0,1325
63413,11163,121458,1,0,4746,4746,0,4746
63414,11731,121458,1,0,4402,4402,0,4402
63415,8428,121458,3,0,1635,4905,0,4905
63416,12700,121461,3,0,6940.7,20822.1,0,20822.1
63417,1041,121464,1,0,4423.22,4423.22,0,4423.22
63418,9925,121467,1,0,3038,3038,0,3038
63419,11143,121470,1,0,4578,4578,0,4578
63420,11143,121470,1,0,2310,2310,0,2310
63421,11143,121470,1,0,2810,2810,0,2810
63422,11143,121470,1,0,2478,2478,0,2478
63423,11143,121470,1,0,2688,2688,0,2688
63424,9796,121473,5,0,2656.8,13284,0,13284
63425,12700,121476,1,0,6940.7,6940.7,0,6940.7
63426,8664,121479,3,0,2288.2,6864.6,0,6864.6
63427,8444,121482,1,0,6156,6156,0,6156
63428,8444,121482,1,0,3271.8,3271.8,0,3271.8
63429,11146,121485,1,0,9923,9923,0,9923
63430,8428,121488,5,0,724,3620,0,3620
63431,10204,121491,1,0,2916,2916,0,2916
63432,11899,121494,1,0,11410,11410,0,11410
63433,11899,121497,1,0,11410,11410,0,11410
63434,8428,121500,25,25,1540,38500,38500,0
63435,10975,121503,1,0,19029,19029,0,19029
63436,11118,121506,5,0,2722,13610,0,13610
63437,11118,121506,5,0,2478,12390,0,12390
63438,8221,121509,50,0,2726.15,136307.5,0,136307.5
63439,8444,121512,2,0,6216,12432,0,12432
63440,8221,121515,10,0,2779.67,27796.7,0,27796.7
63441,8221,121515,10,0,2726.15,27261.5,0,27261.5
63442,1040,121518,1,0,3451.52,3451.52,0,3451.52
63443,1040,121518,1,0,3586.56,3586.56,0,3586.56
63444,10235,121521,10,10,1350,13500,13500,0
63445,10235,121521,5,5,1325,6625,6625,0
63446,10235,121524,2,0,1325,2650,0,2650
63447,10975,121527,1,0,8453.39,8453.39,0,8453.39
63448,3279,121530,1,0,5461,5461,0,5461
63449,7776,121533,1,0,2215,2215,0,2215
63450,8428,121533,1,0,729,729,0,729
63451,11146,121536,1,0,8846,8846,0,8846
63452,7575,121539,1,0,5745.25,5745.25,0,5745.25
63453,8422,121539,1,0,2942,2942,0,2942
63454,8438,121539,1,0,3629,3629,0,3629
63455,10235,121539,2,0,1350,2700,0,2700
63456,10235,121539,2,0,1325,2650,0,2650
63457,11163,121539,1,0,4746,4746,0,4746
63458,11731,121539,1,0,4402,4402,0,4402
63459,8428,121539,3,0,1635,4905,0,4905
63460,1041,121542,1,0,4240.14,4240.14,0,4240.14
63461,11105,121545,1,0,23015,23015,0,23015
63462,8763,121548,1,0,20350,20350,0,20350
63463,8763,121551,1,0,20350,20350,0,20350
63464,11121,121554,1,0,2926,2926,0,2926
63465,11121,121554,5,0,2532,12660,0,12660
63466,8763,121557,1,0,20350,20350,0,20350
63467,12700,121560,4,0,6940.7,27762.8,0,27762.8
63468,8439,121563,5,0,892,4460,0,4460
63469,11264,121566,1,0,3160,3160,0,3160
63470,10227,121569,1,0,1413.48,1413.48,0,1413.48
63471,10235,121569,2,0,1368.99,2737.98,0,2737.98
63472,10235,121569,1,0,1324.5,1324.5,0,1324.5
63473,10236,121569,1,0,1302.25,1302.25,0,1302.25
63474,1041,121572,2,0,5738,11476,0,11476
63475,10207,121575,1,0,4612,4612,0,4612
63476,11899,121578,2,2,11410,22820,22820,0
63477,1041,121581,1,0,4972.44,4972.44,0,4972.44
63478,11899,121584,2,0,11410,22820,0,22820
63479,8751,121587,1,0,3875,3875,0,3875
63480,11105,121587,1,0,23015,23015,0,23015
63481,11106,121587,3,0,4120,12360,0,12360
63482,11106,121587,2,0,3560,7120,0,7120
63483,11106,121587,1,0,3770,3770,0,3770
63484,11119,121587,1,0,10055,10055,0,10055
63485,11133,121587,3,0,1691,5073,0,5073
63486,11140,121587,1,0,7481,7481,0,7481
63487,11140,121587,1,0,4066,4066,0,4066
63488,11140,121587,1,0,4460,4460,0,4460
63489,11140,121587,1,0,2445,2445,0,2445
63490,11143,121587,1,0,2810,2810,0,2810
63491,11143,121587,1,0,2478,2478,0,2478
63492,11143,121587,1,0,2688,2688,0,2688
63493,11152,121587,1,0,6955,6955,0,6955
63494,11152,121587,2,0,6038,12076,0,12076
63495,11152,121587,1,0,6279,6279,0,6279
63496,11154,121587,1,0,9870,9870,0,9870
63497,11154,121587,1,0,10500,10500,0,10500
63498,11156,121587,1,0,4460,4460,0,4460
63499,11156,121587,1,0,3885,3885,0,3885
63500,11156,121587,1,0,4085,4085,0,4085
63501,11161,121587,1,0,6647,6647,0,6647
63502,11161,121587,1,0,5717,5717,0,5717
63503,11161,121587,1,0,5969,5969,0,5969
63504,11161,121587,1,0,6589,6589,0,6589
63505,3284,121590,1,0,2892,2892,0,2892
63506,8221,121593,1,0,2726.15,2726.15,0,2726.15
63507,9898,121596,1,0,3187,3187,0,3187
63508,8435,121596,1,0,11971,11971,0,11971
63509,8443,121596,1,0,5750,5750,0,5750
63510,8443,121596,1,0,5620,5620,0,5620
63511,12778,121596,1,0,27637,27637,0,27637
63512,11162,121599,1,0,2961,2961,0,2961
63513,11162,121602,1,0,2961,2961,0,2961
63514,8214,121605,1,0,4022.03,4022.03,0,4022.03
63515,11121,121608,1,0,2926,2926,0,2926
63516,11121,121608,5,0,2532,12660,0,12660
63517,1038,121611,1,0,7121,7121,0,7121
63518,1038,121611,1,0,6988,6988,0,6988
63519,1040,121611,1,0,3503,3503,0,3503
63520,1040,121611,1,0,3640,3640,0,3640
63521,1040,121611,1,0,3447,3447,0,3447
63522,1040,121614,1,0,3435,3435,0,3435
63523,1041,121614,1,0,4693.47,4693.47,0,4693.47
63524,7528,121614,1,0,8097.5,8097.5,0,8097.5
63525,8444,121614,1,0,5719,5719,0,5719
63526,8444,121614,1,0,5814,5814,0,5814
63527,7541,121617,2,0,1624,3248,0,3248
63528,8066,121617,1,0,3297,3297,0,3297
63529,8067,121617,1,0,3042,3042,0,3042
63530,8367,121617,1,0,1616,1616,0,1616
63531,11124,121617,1,0,682,682,0,682
63532,11124,121617,2,0,730,1460,0,1460
63533,11147,121617,1,0,1471,1471,0,1471
63534,8390,121617,1,0,1563,1563,0,1563
63535,8411,121617,1,0,1417,1417,0,1417
63536,7675,121617,2,0,2281,4562,0,4562
63537,12700,121617,1,0,6940.7,6940.7,0,6940.7
63538,11106,121620,2,0,4120,8240,0,8240
63539,11106,121620,1,0,3560,3560,0,3560
63540,11106,121620,1,0,3770,3770,0,3770
63541,11106,121623,2,2,4120,8240,8240,0
63542,11106,121623,1,1,3560,3560,3560,0
63543,11106,121623,1,1,3770,3770,3770,0
63544,7777,121626,1,0,2173,2173,0,2173
63545,12500,121626,1,0,2119,2119,0,2119
63546,12700,121629,4,0,6940.7,27762.8,0,27762.8
63547,12661,121632,1,0,7027.8,7027.8,0,7027.8
63548,12700,121635,4,4,6940.7,27762.8,27762.8,0
63549,12661,121638,1,0,7027.8,7027.8,0,7027.8
63550,12419,121641,1,0,1080,1080,0,1080
63551,12677,121644,1,0,2142.86,2142.86,0,2142.86
63552,7890,121647,4,4,2512,10048,10048,0
63553,11138,121650,1,0,61444,61444,0,61444
63554,7495,121653,1,0,6619,6619,0,6619
63555,11118,121656,1,0,2142,2142,0,2142
63556,11118,121656,2,0,2722,5444,0,5444
63557,9925,121659,1,0,3038,3038,0,3038
63558,7575,121662,1,0,5745.25,5745.25,0,5745.25
63559,8438,121662,1,0,3629,3629,0,3629
63560,8440,121662,1,0,6957,6957,0,6957
63561,10235,121662,2,0,1350,2700,0,2700
63562,10235,121662,2,0,1325,2650,0,2650
63563,11133,121662,1,0,1691,1691,0,1691
63564,11163,121662,1,0,4746,4746,0,4746
63565,11731,121662,1,0,4402,4402,0,4402
63566,8428,121662,3,0,1635,4905,0,4905
63567,1039,121665,1,0,2236,2236,0,2236
63568,8441,121668,1,0,2882,2882,0,2882
63569,8441,121668,1,0,3001,3001,0,3001
63570,8684,121671,1,1,2877,2877,2877,0
63571,8760,121671,1,0,2335,2335,0,2335
63572,11731,121671,2,1,5229.63,10459.26,5229.63,5229.63
63573,11731,121671,1,1,4947.59,4947.59,4947.59,0
63574,9915,121674,1,0,2881,2881,0,2881
63575,9796,121677,1,0,2656.8,2656.8,0,2656.8
63576,8438,121677,2,0,3393,6786,0,6786
63577,8438,121677,1,0,3629,3629,0,3629
63578,8438,121677,1,0,3324,3324,0,3324
63579,8438,121677,3,0,3511,10533,0,10533
63580,10235,121677,1,0,1368.99,1368.99,0,1368.99
63581,10235,121677,2,0,1324.5,2649,0,2649
63582,3284,121680,20,20,3306,66120,66120,0
63583,3284,121683,5,5,3306,16530,16530,0
63584,8210,121686,1,1,12621,12621,12621,0
63585,9915,121689,1,0,2881,2881,0,2881
63586,1041,121692,1,0,4423.22,4423.22,0,4423.22
63587,8438,121695,2,0,3393,6786,0,6786
63588,8438,121695,2,0,3511,7022,0,7022
63589,1039,121698,1,1,2236,2236,2236,0
63590,9915,121698,1,1,2447,2447,2447,0
63591,8425,121701,1,0,3374,3374,0,3374
63592,8425,121701,1,0,3468,3468,0,3468
63593,10240,121701,1,0,3927.25,3927.25,0,3927.25
63594,8803,121704,1,0,2652,2652,0,2652
63595,3610,121707,1,1,12605,12605,12605,0
63596,3610,121707,2,2,12054,24108,24108,0
63597,3610,121707,1,1,7894,7894,7894,0
63598,11118,121710,2,0,2142,4284,0,4284
63599,11118,121710,1,0,2722,2722,0,2722
63600,11118,121710,1,0,2478,2478,0,2478
63601,10235,121713,6,6,1350,8100,8100,0
63602,10235,121713,4,4,1325,5300,5300,0
63603,10236,121713,2,2,1380,2760,2760,0
63604,10236,121713,4,4,1293,5172,5172,0
63605,8428,121716,2,0,1587,3174,0,3174
63606,11162,121719,1,0,3100,3100,0,3100
63607,11104,121722,1,1,11099,11099,11099,0
63608,8803,121725,1,0,2652,2652,0,2652
63609,8803,121728,1,0,2566,2566,0,2566
63610,8210,121731,1,1,13007,13007,13007,0
63611,10529,121731,1,1,7207,7207,7207,0
63612,1040,121734,20,0,3503,70060,0,70060
63613,7640,121737,2,0,12883.8,25767.6,0,25767.6
63614,11118,121740,1,0,2142,2142,0,2142
63615,11133,121740,1,0,1691,1691,0,1691
63616,7448,121743,1,0,4214,4214,0,4214
63617,11146,121746,1,0,3669,3669,0,3669
63618,1041,121749,1,0,5429,5429,0,5429
63619,12699,121752,1,0,3170,3170,0,3170
63620,7717,121755,1,0,4994,4994,0,4994
63621,11169,121758,1,1,2741,2741,2741,0
63622,8444,121761,1,0,5872,5872,0,5872
63623,11658,121764,1,1,1365,1365,1365,0
63624,12677,121764,2,2,2142.86,4285.72,4285.72,0
63625,9792,121767,1,0,1485,1485,0,1485
63626,8439,121767,2,0,882,1764,0,1764
63627,10227,121767,1,0,1369.92,1369.92,0,1369.92
63628,10400,121767,1,0,1643,1643,0,1643
63629,8661,121767,1,0,700,700,0,700
63630,8425,121770,1,0,3522.2,3522.2,0,3522.2
63631,8425,121770,1,0,3619.5,3619.5,0,3619.5
63632,8661,121773,1,0,700,700,0,700
63633,9925,121776,5,0,3038,15190,0,15190
63634,10235,121779,1,1,1350,1350,1350,0
63635,11118,121779,3,3,2722,8166,8166,0
63636,11118,121779,1,1,2478,2478,2478,0
63637,1548,121782,5,0,10509,52545,0,52545
63638,3610,121782,5,0,12364,61820,0,61820
63639,9915,121785,1,1,2881,2881,2881,0
63640,8425,121788,5,0,3374,16870,0,16870
63641,12678,121791,2,0,1761.9,3523.8,0,3523.8
63642,12680,121791,2,0,2000,4000,0,4000
63643,3279,121794,1,0,5461,5461,0,5461
63644,8428,121797,25,0,1540,38500,0,38500
